time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1312675200,9.47,6.01,6.55,89830.96,693796.98,7.9,direct,
1312761600,8.16,7.055,7.9,34042.22,263570.19,7.8,direct,
1312848000,12.1,7.671,7.8,114472.78,1112123.77,9.99,direct,
1312934400,10.4,9.5,9.99,24254.45,242598.48,9.98,direct,
1313020800,10.5,8.451,9.98,58114.56,550577.88,9.462,direct,
1313107200,9.8,8.91,9.462,41592.12,387476.18,9.461,direct,
1313193600,10.25,9.28,9.461,29759.76,291543.08,10.13,direct,
1313280000,11.24,9.62,10.13,44125.5,468353.91,10.8,direct,
1313366400,11.89,10.72,10.8,38155.54,431203.74,11.15,direct,
1313452800,11.32,10.81,11.15,15325.44,169357.89,10.96,direct,
1313539200,11.1,10.66,10.96,22898.69,249104.68,10.95,direct,
1313625600,11.05,10.81,10.95,8210.38,89515.28,10.83,direct,
1313712000,11.81,10.83,10.83,33721.05,384289.87,11.65,direct,
1313798400,11.69,11.4,11.65,9915.0,113880.29,11.45,direct,
1313884800,11.51,11.31,11.45,8720.35,99220.98,11.31,direct,
1313971200,11.5,10.51,11.31,36996.14,407895.13,10.9,direct,
1314057600,11.3,10.81,10.9,12779.51,141019.11,10.94,direct,
1314144000,11.08,10.83,10.94,7815.83,85516.17,10.85,direct,
1314230400,10.89,9.1,10.85,55485.39,555232.04,9.657,direct,
1314316800,9.889,7.642,9.657,83004.37,718309.63,8.179,direct,
1314403200,9.11,8.121,8.179,21998.79,189777.37,8.59,direct,
1314489600,9.481,8.448,8.59,24155.28,216706.8,9.07,direct,
1314576000,9.27,8.65,9.07,21651.28,193411.57,8.969,direct,
1314662400,9.0,8.55,8.969,11773.82,103338.65,8.791,direct,
1314748800,8.79,8.01,8.791,19648.24,164091.75,8.2,direct,
1314835200,8.36,8.1,8.2,11903.53,97874.33,8.21,direct,
1314921600,8.714,8.23,8.21,16814.55,141975.28,8.64,direct,
1315008000,8.69,8.363,8.64,6944.99,59247.47,8.48,direct,
1315094400,8.49,7.85,8.48,19673.49,160817.86,8.178,direct,
1315180800,8.191,7.25,8.178,30798.75,234672.8,7.611,direct,
1315267200,7.657,6.122,7.611,82496.05,555289.16,6.863,direct,
1315353600,7.599,6.53,6.863,49642.1,348836.44,7.186,direct,
1315440000,7.198,6.512,7.186,31886.33,216888.79,6.53,direct,
1315526400,6.577,4.18,6.53,217433.29,1154613.99,5.03,direct,
1315612800,5.49,4.63,5.03,44484.53,223562.81,4.774,direct,
1315699200,7.4,4.6,4.774,143792.58,873010.64,5.864,direct,
1315785600,6.582,5.412,5.864,63864.04,385739.55,6.078,direct,
1315872000,6.085,5.7,6.078,23759.28,138683.87,5.8,direct,
1315958400,5.847,5.325,5.8,43768.26,243197.97,5.619,direct,
1316044800,5.619,4.44,5.619,86220.92,429502.83,4.84,direct,
1316131200,4.99,4.61,4.84,31651.09,152408.87,4.82,direct,
1316217600,4.93,4.7,4.82,20303.08,97582.47,4.77,direct,
1316304000,5.6,4.721,4.77,44623.9,229468.54,5.2,direct,
1316390400,5.644,4.9,5.2,49836.79,263597.81,5.46,direct,
1316476800,6.795,5.451,5.46,116750.98,713430.51,6.112,direct,
1316563200,6.287,5.06,6.112,68164.47,383918.85,5.611,direct,
1316649600,5.83,5.29,5.611,31651.0,175258.58,5.428,direct,
1316736000,5.707,5.415,5.428,55667.98,312415.09,5.545,direct,
1316822400,5.641,5.32,5.545,17944.23,97847.53,5.468,direct,
1316908800,5.49,5.322,5.468,9487.26,51288.09,5.33,direct,
1316995200,5.4,4.721,5.33,56072.39,277987.41,4.87,direct,
1317081600,5.13,4.781,4.87,24645.37,121363.66,4.916,direct,
1317168000,4.969,4.625,4.916,30625.21,146110.79,4.772,direct,
1317254400,4.8,4.674,4.772,14092.89,66817.43,4.779,direct,
1317340800,5.35,4.743,4.779,41459.07,208038.79,5.14,direct,
1317427200,5.249,4.861,5.14,23460.74,118531.63,5.032,direct,
1317513600,5.1,4.91,5.032,10457.31,52128.13,5.027,direct,
1317600000,5.04,4.889,5.027,17289.25,85880.89,5.024,direct,
1317686400,5.025,4.919,5.024,15793.44,78377.78,4.96,direct,
1317772800,5.025,4.831,4.96,17586.46,86107.56,4.87,direct,
1317859200,4.9,4.499,4.87,54773.49,256723.57,4.734,direct,
1317945600,4.796,3.782,4.734,97547.35,418394.5,4.273,direct,
1318032000,4.34,3.825,4.273,39611.94,159656.31,4.008,direct,
1318118400,4.389,4.008,4.008,37920.06,158762.15,4.103,direct,
1318204800,4.2,4.01,4.103,16858.24,69188.53,4.1,direct,
1318291200,4.1,3.85,4.1,41104.08,162268.54,3.931,direct,
1318377600,4.45,3.901,3.931,69399.53,282490.41,4.15,direct,
1318464000,4.2,4.002,4.15,19706.17,80377.3,4.046,direct,
1318550400,4.115,3.948,4.046,20054.55,80464.14,3.988,direct,
1318636800,4.05,3.709,3.988,42092.42,163851.32,3.842,direct,
1318723200,3.897,3.4,3.842,36200.88,131714.03,3.557,direct,
1318809600,3.74,2.26,3.557,207426.66,591902.27,2.56,direct,
1318896000,2.9,2.31,2.56,87859.09,229826.44,2.419,direct,
1318982400,2.536,2.04,2.419,101864.85,232324.75,2.27,direct,
1319068800,2.391,2.22,2.27,48859.48,113046.14,2.348,direct,
1319155200,2.72,2.327,2.348,72971.11,185287.39,2.57,direct,
1319241600,3.3,2.551,2.57,120163.91,361119.44,3.159,direct,
1319328000,3.2,2.95,3.159,37044.29,114141.14,3.17,direct,
1319414400,3.195,2.481,3.17,92232.43,258830.28,2.545,direct,
1319500800,3.04,2.44,2.545,101412.11,278159.07,2.77,direct,
1319587200,2.849,2.65,2.77,29400.74,80877.1,2.773,direct,
1319673600,3.09,2.731,2.773,58696.1,171312.37,3.04,direct,
1319760000,3.255,2.905,3.04,52365.19,162799.02,3.19,direct,
1319846400,3.827,3.14,3.19,79542.9,281957.99,3.581,direct,
1319932800,3.65,3.2,3.581,50686.73,171427.93,3.27,direct,
1320019200,3.316,3.066,3.27,30980.52,98715.6,3.248,direct,
1320105600,3.35,3.07,3.248,37893.47,120727.9,3.15,direct,
1320192000,3.44,3.141,3.15,32311.05,104522.19,3.254,direct,
1320278400,3.28,3.1,3.254,24520.65,78756.92,3.152,direct,
1320364800,3.21,3.011,3.152,39513.13,123573.79,3.109,direct,
1320451200,3.15,2.85,3.109,52964.48,159571.85,2.97,direct,
1320537600,3.0,2.92,2.97,17232.27,51037.09,2.96,direct,
1320624000,3.032,2.95,2.96,23992.23,71961.1,3.007,direct,
1320710400,3.21,3.006,3.007,60336.67,186440.21,3.035,direct,
1320796800,3.11,2.887,3.035,52195.11,156655.47,2.95,direct,
1320883200,2.969,2.8,2.95,33928.76,97395.49,2.84,direct,
1320969600,3.11,2.823,2.84,44853.17,133312.05,3.08,direct,
1321056000,3.11,3.01,3.08,20383.26,62326.05,3.031,direct,
1321142400,3.05,2.951,3.031,9625.0,28888.03,2.997,direct,
1321228800,2.996,2.1,2.997,382186.83,957693.93,2.22,direct,
1321315200,2.49,2.11,2.22,76420.88,175520.98,2.329,direct,
1321401600,2.6,2.301,2.329,44208.85,108654.69,2.56,direct,
1321488000,2.589,1.994,2.56,117276.75,261039.94,2.25,direct,
1321574400,2.39,2.0,2.25,98135.59,210125.46,2.05,direct,
1321660800,2.26,2.0,2.05,78301.16,169806.11,2.196,direct,
1321747200,2.499,2.15,2.196,79731.04,182015.99,2.2,direct,
1321833600,2.311,2.17,2.2,41727.08,93197.44,2.294,direct,
1321920000,2.35,2.25,2.294,34208.37,78934.49,2.329,direct,
1322006400,2.38,2.27,2.329,39998.19,92955.46,2.332,direct,
1322092800,2.56,2.305,2.332,87264.6,211558.58,2.432,direct,
1322179200,2.528,2.374,2.432,44404.7,109592.19,2.506,direct,
1322265600,2.531,2.41,2.506,36118.53,89621.87,2.47,direct,
1322352000,2.49,2.423,2.47,22727.06,55832.77,2.48,direct,
1322438400,2.55,2.44,2.48,41261.74,103409.13,2.55,direct,
1322524800,2.981,2.54,2.55,180531.08,503908.53,2.75,direct,
1322611200,3.09,2.732,2.75,120145.34,349861.49,2.97,direct,
1322697600,3.14,2.929,2.97,63864.09,195016.15,3.06,direct,
1322784000,3.138,3.035,3.06,57494.9,178018.0,3.115,direct,
1322870400,3.125,2.75,3.115,123022.09,360981.81,2.794,direct,
1322956800,2.9,2.61,2.794,95222.47,261745.73,2.828,direct,
1323043200,2.93,2.781,2.828,30884.98,88678.38,2.88,direct,
1323129600,3.05,2.87,2.88,55599.98,165517.79,3.03,direct,
1323216000,3.082,2.932,3.03,58122.19,174201.54,2.99,direct,
1323302400,3.006,2.884,2.99,39933.69,117824.45,2.98,direct,
1323388800,3.039,2.935,2.98,34385.44,102810.85,2.97,direct,
1323475200,3.133,2.935,2.97,74305.72,225642.57,3.05,direct,
1323561600,3.38,2.99,3.05,108223.27,346453.23,3.251,direct,
1323648000,3.29,3.084,3.251,39900.0,126940.32,3.135,direct,
1323734400,3.25,3.141,3.135,32658.54,104930.82,3.25,direct,
1323820800,3.248,2.994,3.25,72477.69,225975.05,3.15,direct,
1323907200,3.214,3.11,3.15,30094.23,95417.41,3.2,direct,
1323993600,3.22,3.15,3.2,29868.63,95114.72,3.2,direct,
1324080000,3.23,3.155,3.2,16479.96,52586.17,3.2,direct,
1324166400,3.219,3.175,3.2,10793.72,34542.59,3.193,direct,
1324252800,3.7,3.189,3.193,139986.97,476965.51,3.52,direct,
1324339200,4.5,3.483,3.52,186409.95,739231.72,3.95,direct,
1324425600,4.04,3.81,3.95,48793.69,191659.23,3.89,direct,
1324512000,3.992,3.509,3.89,57206.32,216558.95,3.89,direct,
1324598400,3.95,3.815,3.89,20496.54,80030.54,3.947,direct,
1324684800,3.969,3.855,3.947,14933.59,58567.87,3.94,direct,
1324771200,4.39,3.781,3.94,80800.44,334511.38,4.225,direct,
1324857600,4.313,3.81,4.225,88825.75,358539.93,4.018,direct,
1324944000,4.1,3.962,4.018,30159.46,121501.17,4.07,direct,
1325030400,4.25,3.99,4.07,33837.22,140029.63,4.186,direct,
1325116800,4.33,4.116,4.186,53069.29,223710.01,4.166,direct,
1325203200,4.3,4.063,4.166,41068.6,172118.96,4.248,direct,
1325289600,4.995,4.2,4.248,129730.72,596240.41,4.722,direct,
1325376000,5.5,4.615,4.722,108509.23,553045.14,5.268,direct,
1325462400,5.47,4.8,5.268,69150.93,360357.28,5.217,direct,
1325548800,5.29,4.65,5.217,125170.25,619170.54,4.881,direct,
1325635200,5.7,4.751,4.881,131170.86,688717.86,5.574,direct,
1325721600,7.22,5.574,5.574,182328.19,1130623.29,6.948,direct,
1325808000,7.21,6.126,6.948,218077.48,1481327.88,6.697,direct,
1325894400,7.016,6.38,6.697,48387.58,325053.98,6.81,direct,
1325980800,7.2,6.734,6.81,57193.53,403151.44,7.114,direct,
1326067200,7.191,5.81,7.114,148406.85,960592.31,6.326,direct,
1326153600,6.89,6.001,6.326,110210.25,705056.48,6.36,direct,
1326240000,7.138,6.413,6.36,99442.07,677642.84,6.9,direct,
1326326400,6.997,6.337,6.9,140116.52,944165.94,6.8,direct,
1326412800,6.804,6.4,6.8,60228.77,398312.18,6.41,direct,
1326499200,6.95,6.22,6.41,141896.32,935192.51,6.75,direct,
1326585600,7.08,6.741,6.75,62233.33,429700.86,7.002,direct,
1326672000,7.189,6.511,7.002,122666.57,837413.61,6.683,direct,
1326758400,6.95,4.64,6.683,213409.8,1288538.97,5.6,direct,
1326844800,6.95,5.1,5.6,226680.97,1354753.44,5.92,direct,
1326931200,6.361,5.873,5.92,114820.45,709705.27,6.36,direct,
1327017600,6.58,6.258,6.36,66786.48,429803.56,6.49,direct,
1327104000,6.548,6.1,6.49,64761.69,407116.4,6.18,direct,
1327190400,6.455,6.1,6.18,44890.65,282233.76,6.31,direct,
1327276800,6.389,6.212,6.31,17693.05,111630.55,6.356,direct,
1327363200,6.394,6.219,6.356,35663.08,224665.59,6.29,direct,
1327449600,6.322,5.502,6.29,133115.25,782053.65,5.75,direct,
1327536000,5.92,5.3,5.75,123954.11,692624.73,5.34,direct,
1327622400,5.51,5.05,5.34,115567.83,611581.18,5.292,direct,
1327708800,5.76,5.26,5.292,89708.02,499881.49,5.627,direct,
1327795200,5.7,5.328,5.627,46430.45,254457.17,5.381,direct,
1327881600,5.6,5.367,5.381,42303.14,233179.7,5.49,direct,
1327968000,5.65,5.426,5.49,48296.66,267099.31,5.484,direct,
1328054400,6.2,5.468,5.484,115523.96,672632.58,6.076,direct,
1328140800,6.199,5.823,6.076,54546.27,328716.58,6.1,direct,
1328227200,6.14,5.719,6.1,59279.85,350818.69,5.959,direct,
1328313600,5.987,5.84,5.959,20619.6,122071.46,5.873,direct,
1328400000,5.885,5.45,5.873,120336.02,683010.86,5.689,direct,
1328486400,5.72,5.45,5.689,90258.84,500693.58,5.453,direct,
1328572800,5.78,5.45,5.453,72748.36,408854.24,5.69,direct,
1328659200,5.849,5.3,5.69,237943.12,1342007.99,5.6,direct,
1328745600,5.915,5.5,5.6,89946.12,516915.55,5.83,direct,
1328832000,5.985,5.801,5.83,39304.91,230967.96,5.913,direct,
1328918400,6.0,5.541,5.913,69711.29,397688.29,5.601,direct,
1329004800,5.85,5.43,5.601,81917.16,459004.75,5.515,direct,
1329091200,5.72,5.2,5.515,170210.59,909500.32,5.26,direct,
1329177600,5.451,4.212,5.26,297572.02,1399443.95,4.463,direct,
1329264000,4.88,4.2,4.463,161800.56,741639.35,4.325,direct,
1329350400,4.444,3.878,4.325,166594.52,697818.37,4.274,direct,
1329436800,4.77,4.228,4.274,135949.41,606244.08,4.41,direct,
1329523200,4.497,4.12,4.41,70406.17,300903.53,4.222,direct,
1329609600,4.52,4.181,4.222,62365.41,271300.43,4.387,direct,
1329696000,4.47,4.29,4.387,37299.13,162939.76,4.361,direct,
1329782400,4.397,4.212,4.361,51784.83,222970.81,4.272,direct,
1329868800,4.54,4.271,4.272,103836.79,460671.29,4.425,direct,
1329955200,5.198,4.42,4.425,164308.47,792557.08,5.015,direct,
1330041600,5.1,4.825,5.015,89828.05,446896.98,5.029,direct,
1330128000,5.07,4.65,5.029,86163.6,420213.07,4.773,direct,
1330214400,5.1,4.773,4.773,70034.61,347092.76,4.922,direct,
1330300800,4.99,4.89,4.922,29371.64,145288.76,4.956,direct,
1330387200,5.0,4.735,4.956,62691.08,305075.07,4.868,direct,
1330473600,4.9,4.8,4.868,26539.25,129089.93,4.86,direct,
1330560000,4.989,4.86,4.86,44183.64,218150.92,4.921,direct,
1330646400,4.95,4.51,4.921,130764.74,613272.66,4.705,direct,
1330732800,4.78,4.51,4.705,40075.06,187646.64,4.614,direct,
1330819200,4.95,4.612,4.614,58826.16,283142.41,4.82,direct,
1330905600,5.05,4.82,4.82,65828.18,325526.7,4.984,direct,
1330992000,5.07,4.9,4.984,44532.27,221579.34,4.99,direct,
1331078400,5.05,4.84,4.99,46167.56,227645.86,4.938,direct,
1331164800,5.0,4.755,4.938,58089.4,283093.81,4.93,direct,
1331251200,4.949,4.821,4.93,32723.03,160227.85,4.861,direct,
1331337600,4.913,4.753,4.861,28070.74,135426.18,4.833,direct,
1331424000,4.99,4.811,4.833,42442.93,208576.68,4.91,direct,
1331510400,4.95,4.856,4.91,22048.15,108198.98,4.89,direct,
1331596800,5.41,4.865,4.89,127325.05,656673.85,5.27,direct,
1331683200,5.45,5.252,5.27,62889.72,337721.85,5.38,direct,
1331769600,5.445,5.255,5.38,41077.61,219063.81,5.327,direct,
1331856000,5.4,5.3,5.327,32718.79,174983.16,5.344,direct,
1331942400,5.4,5.212,5.344,39100.23,207915.56,5.216,direct,
1332028800,5.34,5.211,5.216,22857.01,120310.25,5.279,direct,
1332115200,5.31,4.5,5.279,188889.07,922722.01,4.694,direct,
1332201600,4.9,4.588,4.694,66343.85,318065.31,4.838,direct,
1332288000,4.87,4.75,4.838,46436.88,223605.57,4.815,direct,
1332374400,4.88,4.598,4.815,58069.92,276226.9,4.704,direct,
1332460800,4.79,4.6,4.704,54129.94,254329.72,4.686,direct,
1332547200,4.729,4.596,4.686,39068.59,181738.16,4.676,direct,
1332633600,4.683,4.3,4.676,71556.26,322035.23,4.55,direct,
1332720000,4.738,4.516,4.55,69838.07,324896.28,4.619,direct,
1332806400,4.846,4.49,4.619,73431.76,342922.08,4.811,direct,
1332892800,4.837,4.721,4.811,38017.12,182050.5,4.788,direct,
1332979200,4.861,4.71,4.788,37974.76,180963.57,4.808,direct,
1333065600,4.88,4.717,4.808,39071.84,187496.45,4.86,direct,
1333152000,4.95,4.82,4.86,35529.09,173670.93,4.909,direct,
1333238400,4.92,4.73,4.909,35950.6,172377.67,4.827,direct,
1333324800,5.08,4.76,4.827,80663.98,398480.61,4.974,direct,
1333411200,4.995,4.81,4.974,78481.21,384710.33,4.952,direct,
1333497600,4.97,4.89,4.952,51040.82,251784.97,4.91,direct,
1333584000,4.935,4.87,4.91,33807.18,165880.2,4.919,direct,
1333670400,4.98,4.88,4.919,58211.45,287735.13,4.95,direct,
1333756800,4.95,4.687,4.95,80945.75,388783.68,4.687,direct,
1333843200,4.8,4.62,4.687,41972.77,197917.32,4.793,direct,
1333929600,4.879,4.732,4.793,39243.69,187709.3,4.872,direct,
1334016000,4.9,4.764,4.872,53101.77,256671.37,4.837,direct,
1334102400,4.98,4.791,4.837,67035.83,327827.09,4.928,direct,
1334188800,4.946,4.843,4.928,46368.68,226872.24,4.92,direct,
1334275200,4.945,4.73,4.92,93111.86,452385.87,4.94,direct,
1334361600,5.03,4.9,4.94,63887.71,317996.1,4.96,direct,
1334448000,4.98,4.86,4.96,33343.95,163921.54,4.969,direct,
1334534400,4.979,4.91,4.969,31159.52,154236.34,4.932,direct,
1334620800,5.022,4.925,4.932,30645.71,151983.96,4.976,direct,
1334707200,5.178,4.96,4.976,79130.2,401659.4,5.118,direct,
1334793600,5.19,5.1,5.118,46675.15,240310.56,5.138,direct,
1334880000,5.48,5.101,5.138,104068.95,544263.48,5.35,direct,
1334966400,5.479,5.11,5.35,60922.26,321118.73,5.26,direct,
1335052800,5.325,5.101,5.26,37109.4,192195.87,5.204,direct,
1335139200,5.218,4.96,5.204,49367.94,252978.56,4.96,direct,
1335225600,5.2,4.952,4.96,70989.7,360126.6,5.098,direct,
1335312000,5.18,5.036,5.098,35642.73,182736.86,5.132,direct,
1335398400,5.175,4.99,5.132,57360.76,291333.8,5.098,direct,
1335484800,5.124,5.032,5.098,25868.39,131461.84,5.109,direct,
1335571200,5.109,4.846,5.109,91591.47,453939.59,4.979,direct,
1335657600,5.018,4.88,4.979,22226.6,109717.97,4.904,direct,
1335744000,5.0,4.87,4.904,55767.57,275744.99,4.949,direct,
1335830400,5.0,4.916,4.949,36680.85,181986.6,5.0,direct,
1335916800,5.179,4.97,5.0,95963.31,487937.82,5.074,direct,
1336003200,5.184,5.02,5.074,35421.07,180427.18,5.134,direct,
1336089600,5.15,5.067,5.134,43629.49,223210.23,5.067,direct,
1336176000,5.12,5.029,5.067,18841.29,95532.52,5.077,direct,
1336262400,5.099,5.014,5.077,19299.91,97474.41,5.05,direct,
1336348800,5.096,4.971,5.05,46182.84,232779.55,5.06,direct,
1336435200,5.1,4.96,5.06,68203.82,342801.15,5.05,direct,
1336521600,5.096,5.0,5.05,38921.3,196640.97,5.044,direct,
1336608000,5.125,4.803,5.044,69983.5,347144.1,4.85,direct,
1336694400,5.0,4.801,4.85,63129.79,311100.91,4.96,direct,
1336780800,4.999,4.915,4.96,20875.34,103382.07,4.946,direct,
1336867200,4.999,4.92,4.946,14046.31,69673.16,4.93,direct,
1336953600,5.036,4.9,4.93,52846.55,263695.58,5.006,direct,
1337040000,5.04,4.951,5.006,44144.38,220957.66,5.035,direct,
1337126400,5.135,5.0,5.035,69369.57,351814.07,5.089,direct,
1337212800,5.1,5.051,5.089,26622.33,135248.36,5.1,direct,
1337299200,5.13,5.061,5.1,52580.56,268289.56,5.118,direct,
1337385600,5.143,5.07,5.118,23155.3,118319.57,5.099,direct,
1337472000,5.15,5.085,5.099,18690.61,95644.05,5.09,direct,
1337558400,5.13,5.062,5.09,33623.96,171340.69,5.1,direct,
1337644800,5.115,5.05,5.1,46681.9,237263.34,5.099,direct,
1337731200,5.165,5.065,5.099,52958.35,271619.69,5.14,direct,
1337817600,5.149,5.07,5.14,28916.46,148029.4,5.119,direct,
1337904000,5.15,5.102,5.119,23075.73,118398.28,5.145,direct,
1337990400,5.145,5.1,5.145,16592.65,84985.05,5.103,direct,
1338076800,5.148,5.1,5.103,15751.21,80709.32,5.139,direct,
1338163200,5.16,5.11,5.139,27560.81,141508.49,5.136,direct,
1338249600,5.159,5.015,5.136,61267.06,313167.67,5.15,direct,
1338336000,5.173,5.1,5.15,39944.18,205489.48,5.135,direct,
1338422400,5.2,5.112,5.135,39476.52,203750.19,5.18,direct,
1338508800,5.279,5.181,5.18,44689.12,234080.46,5.275,direct,
1338595200,5.275,5.213,5.275,15168.98,79520.99,5.249,direct,
1338681600,5.254,5.205,5.249,12679.13,66238.34,5.205,direct,
1338768000,5.279,5.18,5.205,51239.53,268035.7,5.266,direct,
1338854400,5.5,5.224,5.266,83934.15,452286.0,5.44,direct,
1338940800,5.49,5.389,5.44,40678.15,221376.21,5.46,direct,
1339027200,5.594,5.41,5.46,48065.8,264420.4,5.591,direct,
1339113600,5.66,5.56,5.591,53841.11,302527.61,5.633,direct,
1339200000,5.7,5.462,5.633,37122.48,206719.45,5.56,direct,
1339286400,5.577,5.427,5.56,24397.29,134034.65,5.468,direct,
1339372800,5.6,5.432,5.468,40263.97,221882.17,5.575,direct,
1339459200,5.75,5.5,5.575,78982.6,442662.49,5.7,direct,
1339545600,5.96,5.66,5.7,57237.87,335216.88,5.929,direct,
1339632000,5.974,5.808,5.929,35039.35,206567.62,5.954,direct,
1339718400,6.587,5.883,5.954,65639.16,401826.99,6.5,direct,
1339804800,6.599,6.261,6.5,78196.08,505216.48,6.4,direct,
1339891200,6.53,6.103,6.4,48800.26,308913.52,6.164,direct,
1339977600,6.36,6.03,6.164,46832.28,293446.76,6.31,direct,
1340064000,6.533,6.281,6.31,43883.52,282752.04,6.499,direct,
1340150400,6.71,6.45,6.499,64069.27,423271.21,6.67,direct,
1340236800,6.8,6.561,6.67,51943.25,347681.68,6.68,direct,
1340323200,6.8,6.428,6.68,56823.03,374175.12,6.548,direct,
1340409600,6.651,6.4,6.548,20122.22,130792.6,6.428,direct,
1340496000,6.47,6.35,6.428,33945.3,217549.23,6.35,direct,
1340582400,6.446,6.217,6.35,62638.91,395654.82,6.305,direct,
1340668800,6.47,6.289,6.305,48736.67,311935.52,6.42,direct,
1340755200,6.65,6.4,6.42,41979.59,274046.64,6.647,direct,
1340841600,6.669,6.49,6.647,42818.4,282297.48,6.606,direct,
1340928000,6.679,6.542,6.606,26298.8,174369.86,6.65,direct,
1341014400,6.694,6.602,6.65,20591.63,137136.1,6.69,direct,
1341100800,6.694,6.535,6.69,20577.6,135823.9,6.629,direct,
1341187200,6.765,6.578,6.629,32364.2,217005.56,6.76,direct,
1341273600,6.76,6.4,6.76,71068.52,465280.45,6.45,direct,
1341360000,6.55,6.45,6.45,33478.79,217804.23,6.51,direct,
1341446400,6.77,6.481,6.51,45344.7,301701.76,6.67,direct,
1341532800,6.72,6.55,6.67,43191.39,286978.88,6.648,direct,
1341619200,6.87,6.63,6.648,37987.95,257213.27,6.762,direct,
1341705600,6.86,6.723,6.762,18219.93,123756.04,6.799,direct,
1341792000,7.1,6.743,6.799,61644.1,425223.11,7.021,direct,
1341878400,7.25,6.96,7.021,70065.8,497668.82,7.2,direct,
1341964800,7.257,7.018,7.2,41891.36,297644.88,7.15,direct,
1342051200,7.9,7.1,7.15,64616.6,471834.37,7.764,direct,
1342137600,7.816,7.42,7.764,65465.74,499441.51,7.665,direct,
1342224000,7.665,7.516,7.665,16007.1,121635.99,7.542,direct,
1342310400,7.7,7.45,7.542,26978.3,204616.5,7.621,direct,
1342396800,8.65,7.618,7.621,103400.11,835550.27,8.5,direct,
1342483200,9.49,7.322,8.5,210804.47,1757815.81,8.8,direct,
1342569600,9.399,8.5,8.8,105945.9,955210.08,9.11,direct,
1342656000,9.234,8.818,9.11,48249.66,438703.58,8.87,direct,
1342742400,8.87,7.6,8.87,154661.12,1267523.74,8.52,direct,
1342828800,9.7,7.96,8.52,139906.9,1242153.88,8.846,direct,
1342915200,8.97,8.271,8.846,30070.67,259113.81,8.41,direct,
1343001600,9.2,7.75,8.41,146396.18,1238579.49,8.446,direct,
1343088000,8.85,8.34,8.446,40946.86,353506.54,8.6,direct,
1343174400,8.9,8.369,8.6,64720.95,555883.85,8.8,direct,
1343260800,8.901,8.6,8.8,32379.65,283993.34,8.9,direct,
1343347200,8.95,8.814,8.9,26673.61,237223.99,8.9,direct,
1343433600,8.93,8.71,8.9,16164.58,143179.47,8.888,direct,
1343520000,8.888,8.7,8.888,11462.59,100508.03,8.71,direct,
1343606400,9.15,8.7,8.71,51254.5,458873.3,9.098,direct,
1343692800,9.44,9.079,9.098,70173.63,648746.34,9.35,direct,
1343779200,9.65,9.111,9.35,68695.7,647522.58,9.55,direct,
1343865600,11.0,9.412,9.55,126685.69,1283817.64,10.53,direct,
1343952000,11.12,10.3,10.53,61643.28,661588.16,10.97,direct,
1344038400,11.3,10.53,10.97,52321.31,575464.3,10.98,direct,
1344124800,11.29,10.11,10.98,67280.25,714863.7,10.87,direct,
1344211200,11.19,10.64,10.87,51637.91,562801.91,10.86,direct,
1344297600,11.1,10.65,10.86,41653.59,451978.45,11.1,direct,
1344384000,11.15,10.85,11.1,31322.91,345666.89,11.06,direct,
